CodigoDC,Cliente,Marca,Cupo
597847,3078,40,16
597847,6171,40,16
597847,6353,40,16
597848,8171,40,16
597876,580,40,16
597876,2172,40,16
597876,3519,40,16
597876,13316,40,16
597876,14585,40,16
597879,860,40,16
597879,921,40,16
597879,4703,40,16
597879,4826,40,16
597879,5186,40,16
597879,5361,40,16
597879,9388,40,16
597879,11207,40,16
597879,11578,40,16
597879,12443,40,16
597879,13151,40,16
597879,13899,40,16
597879,14314,40,16
597913,10177,40,16
597915,918,40,16
597915,7114,40,16
597935,4545,40,16
597970,3131,40,16
597972,2181,40,16
597972,3438,40,16
597972,3439,40,16
597972,3480,40,16
597972,3518,40,16
597972,3846,40,16
597972,9833,40,16
597972,10199,40,16
597972,10954,40,16
597972,11000,40,16
597981,4477,40,16
597982,2857,39,20
597982,8570,39,20
597999,380,40,16
597999,456,40,16
597999,3102,40,16
597999,3683,40,16
597999,3763,40,16
597999,5944,40,16
597999,9758,40,16
597999,11103,40,16
598000,2874,40,16
598000,4045,40,16
598000,4180,40,16
598000,5022,40,16
598000,5950,40,16
598000,6978,40,16
598000,9805,40,16
598000,13574,40,16
598001,1001,40,16
598001,5984,40,16
598001,7435,40,16
598002,1688,40,16
598002,5156,39,20
598002,13179,39,20
598018,339,40,16
598018,3003,40,16
598018,4964,40,16
598018,7659,40,16
598018,10575,40,16
598018,12720,40,16
598018,13437,40,16
598021,426,40,16
598021,2168,40,16
598021,4485,40,16
598021,10001,40,16
598022,2408,39,20
598022,2482,39,20
598022,2541,39,20
598022,2599,39,20
598022,2797,39,20
598022,6526,39,20
598022,7974,40,16
598022,8146,39,20
598022,8765,39,20
598022,9570,39,20
598022,11012,39,20
598022,12844,40,16
598023,1565,40,16
598023,4651,40,16
598023,6059,40,16
598023,7628,40,16
598023,8317,40,16
598023,8353,40,16
598023,9269,40,16
598023,11908,40,16
598030,2646,40,16
598031,5843,40,16
598038,4542,40,16
598058,3991,40,16
598058,8272,40,16
598070,3453,40,16
598070,3530,40,16
598070,4029,40,16
598070,5227,40,16
598070,5790,40,16
598070,7222,40,16
598070,14563,40,16
598098,13464,40,16
598123,10531,40,16
598156,274,40,16
598156,1405,40,16
598156,4906,39,20
598156,4915,39,20
598156,9134,40,16
598175,10421,40,16
598186,270,40,16
598186,7821,40,16
598192,14087,40,16
598198,7052,39,20
598198,7538,40,16
598216,194,40,16
599560,7174,40,16
599561,6193,40,16
599566,584,40,16
599571,3142,40,16
599572,7330,40,16
599574,430,40,16
599609,2920,40,16
599639,574,40,16
599652,11224,40,16
599656,12405,40,16
599675,4971,40,16
599717,610,40,16
599736,580,40,16
599737,8755,40,16
599738,8618,40,16
599741,8024,40,16
599741,9229,40,16
599741,13167,40,16
599745,10414,39,20
599796,14110,40,16
599877,3471,40,16
602861,7091,40,16
602864,7055,40,16
602886,8837,40,16
602889,12331,40,16
602895,2929,39,20
602901,2837,39,20
602903,6968,40,16
602903,8171,40,16
602905,38,40,16
602905,3840,40,16
602933,8586,40,16
602946,4269,40,16
602955,12591,40,16
602957,3409,40,16
602978,7405,40,16
602978,9312,40,16
602978,14102,40,16
602980,2605,39,20
602982,3871,40,16
602982,7527,40,16
602983,2086,40,16
602983,4024,40,16
602984,3967,40,16
602984,4601,40,16
602984,5778,40,16
602984,8271,40,16
602985,3474,40,16
602985,3508,40,16
602985,3870,40,16
602985,11428,40,16
602986,3929,40,16
602986,5306,40,16
602986,10121,40,16
602987,13583,40,16
602988,3295,40,16
602989,3189,40,16
602989,10395,39,20
602991,11076,40,16
602992,8943,40,16
602992,12590,40,16
602993,2975,40,16
602993,3981,40,16
602993,5920,40,16
602993,7859,40,16
602995,6632,40,16
602995,7991,40,16
603002,7135,40,16
603002,13408,40,16
603026,6816,40,16
603027,345,40,16
603027,604,40,16
603028,8755,40,16
603031,502,40,16
603031,1678,40,16
603035,3101,40,16
603036,13506,40,16
603037,979,40,16
603040,10911,39,20
603041,11202,40,16
603043,10940,40,16
603059,2682,39,20
603059,7896,40,16
603060,354,40,16
603060,3566,40,16
603060,4224,39,20
603061,310,40,16
603061,479,39,20
603061,2794,39,20
603061,4264,40,16
603061,8852,40,16
603061,10616,40,16
603061,13119,40,16
603062,394,40,16
603062,3060,40,16
603062,3758,40,16
603062,3909,40,16
603062,5881,40,16
603062,7768,40,16
603062,10900,40,16
603063,2180,40,16
603063,5155,40,16
603063,8869,40,16
603063,14132,39,20
603064,862,40,16
603064,2849,39,20
603064,3746,40,16
603064,6558,39,20
603064,6945,40,16
603064,7942,40,16
603064,13847,39,20
603065,3019,40,16
603065,5215,40,16
603065,7222,40,16
603065,8665,40,16
603065,9582,40,16
603065,10914,40,16
603066,4039,40,16
603067,3418,40,16
603067,9393,40,16
603068,3435,40,16
603068,6442,40,16
603068,8650,40,16
603068,11361,40,16
603071,980,40,16
603071,7955,40,16
603071,8055,40,16
603071,12001,40,16
603096,4752,40,16
603096,6094,40,16
603097,1867,40,16
603097,2463,39,20
603097,4011,40,16
603098,2511,39,20
603098,5189,40,16
603098,11766,40,16
603099,515,40,16
603099,8353,40,16
603099,12184,40,16
603100,6356,39,20
603101,13350,40,16
603102,2776,40,16
603102,5001,40,16
603102,10681,40,16
603105,5836,39,20
603107,10747,40,16
603126,1129,40,16
603126,6556,40,16
603126,7044,40,16
603126,11672,40,16
603128,6718,39,20
603129,2160,40,16
603129,10818,40,16
603129,11765,40,16
603129,13547,40,16
603133,14,40,16
603133,2884,40,16
603133,3174,40,16
603133,7804,40,16
603133,9791,40,16
603133,10701,40,16
603134,2453,39,20
603134,4648,40,16
603134,7011,39,20
603152,14106,40,16
603177,11055,40,16
603178,11512,40,16
603180,4255,40,16
603181,13410,40,16
603182,11978,40,16
603184,4204,40,16
603184,4958,40,16
603184,8231,40,16
603186,7259,40,16
603189,4212,40,16
603196,9753,40,16
603198,7403,40,16
603200,6068,40,16
603201,8570,39,20
603202,12836,39,20
603203,1224,39,20
603203,11791,40,16
603204,8459,40,16
603204,10012,40,16
603210,9712,40,16
603214,7869,39,20
603227,2523,39,20
603228,8024,40,16
603247,10979,40,16
603249,2412,39,20
603255,13033,40,16
603278,8424,40,16
603281,6013,40,16
603326,1673,40,16
603350,5871,40,16
603369,3977,40,16
603884,2445,39,20
603950,3859,40,16
603971,11473,39,20
603972,6812,39,20
603980,10179,40,16
603980,11150,40,16
604054,13183,40,16
604063,2788,40,16
604065,6134,40,16
604102,8618,40,16
604137,4249,40,16
604138,2999,40,16
604139,719,40,16
604139,13157,40,16
604140,1864,39,20
604140,12278,40,16
604140,12803,39,20
604144,2978,40,16
604144,10241,40,16
604144,11694,40,16
604145,11567,40,16
604152,9414,40,16
604173,783,40,16
604176,11426,40,16
604178,9718,40,16
604185,11262,40,16
604204,11333,40,16
604206,10956,40,16
604208,2725,39,20
604210,13426,39,20
604210,13426,40,16
604213,10834,40,16
604257,6987,39,20
604260,7657,40,16
604263,1019,40,16
604268,8385,40,16
604277,1585,40,16
604278,1884,40,16
604280,11791,40,16
604293,5334,40,16
604335,414,40,16
604371,4059,40,16
604411,8863,40,16
607934,880,40,16
607934,2388,39,20
607934,5945,40,16
607934,9156,40,16
607934,10469,40,16
607935,10229,40,16
607939,5128,39,20
607939,13721,40,16
607940,12385,40,16
607943,6407,40,16
607946,3206,40,16
607952,2374,39,20
607952,9113,39,20
607962,14904,40,16
607973,906,40,16
607981,7829,40,16
607984,11034,40,16
607985,7547,40,16
607988,1924,40,16
607988,2675,39,20
607988,5759,40,16
607988,12248,39,20
607988,12615,39,20
608007,9777,40,16
608070,5718,40,16
608104,7418,40,16
608105,7045,40,16
608328,2359,39,20
608336,749,40,16
608338,9230,40,16
608339,7363,40,16
608348,5357,40,16
608355,14930,39,20
608364,2513,39,20
608376,6934,40,16
608400,4867,39,20
608400,14067,40,16
608403,13613,39,20
608466,773,40,16
608525,14450,40,16
608640,11988,40,16
608662,5664,40,16
612728,1394,40,16
612728,10239,40,16
612728,10660,40,16
612729,2268,40,16
612730,1437,40,16
612730,1526,40,16
612730,7152,40,16
612730,7671,40,16
612730,11507,40,16
612730,12034,40,16
612730,14702,40,16
612731,583,40,16
612731,597,40,16
612731,606,40,16
612731,632,40,16
612731,649,40,16
612731,667,40,16
612731,671,40,16
612731,679,40,16
612731,1029,40,16
612731,5276,40,16
612731,6479,40,16
612731,6701,40,16
612731,7748,40,16
612731,11036,40,16
612731,11140,40,16
612731,13321,40,16
612731,14442,40,16
612732,17,40,16
612732,46,40,16
612732,8781,40,16
612732,10641,40,16
612732,12988,40,16
612734,7320,40,16
612734,7349,40,16
612734,8713,40,16
612734,12738,40,16
613063,8928,29,9
613068,8612,29,9
613207,1987,29,9
613210,15,29,9
613210,4549,29,9
613210,10432,29,9
613212,2399,29,9
613213,11337,29,9
613213,12035,29,9
613216,6171,29,9
613224,12961,29,9
613263,3622,29,9
613273,12323,29,9
613446,3124,29,9
613448,4326,29,9
617780,1170,40,16
617780,1459,40,16
617780,1529,40,16
617780,2253,40,16
617780,2276,40,16
617780,2288,40,16
617780,2306,40,16
617780,5994,40,16
617780,6626,40,16
617780,6990,40,16
617780,8884,40,16
617780,9033,40,16
617780,9097,40,16
617780,9178,40,16
617780,9456,40,16
617780,9705,40,16
617780,9867,40,16
617780,10296,40,16
617780,11507,40,16
617780,12403,40,16
617780,14494,40,16
617780,14838,40,16
617781,621,40,16
617781,622,40,16
617781,637,40,16
617781,653,40,16
617781,656,40,16
617781,665,40,16
617781,678,40,16
617781,682,40,16
617781,708,40,16
617781,1067,40,16
617781,1070,40,16
617781,1081,40,16
617781,1222,40,16
617781,1275,40,16
617781,1334,40,16
617781,1341,40,16
617781,1345,40,16
617781,1373,40,16
617781,1394,40,16
617781,1418,40,16
617781,1440,40,16
617781,1470,40,16
617781,1546,40,16
617781,4944,40,16
617781,5081,40,16
617781,5248,40,16
617781,5253,40,16
617781,5439,40,16
617781,6246,40,16
617781,6369,40,16
617781,6460,40,16
617781,6660,40,16
617781,6699,40,16
617781,6775,40,16
617781,7257,40,16
617781,7415,40,16
617781,7841,40,16
617781,7978,40,16
617781,8030,40,16
617781,8110,40,16
617781,8201,40,16
617781,8320,40,16
617781,8440,40,16
617781,8920,40,16
617781,8929,40,16
617781,9334,40,16
617781,9391,40,16
617781,9473,40,16
617781,9528,40,16
617781,9631,40,16
617781,9769,40,16
617781,9825,40,16
617781,10025,40,16
617781,11544,40,16
617781,11576,40,16
617781,11939,40,16
617781,11950,40,16
617781,12714,40,16
617781,13123,40,16
617781,13520,40,16
617781,13948,40,16
617781,13951,40,16
617781,14447,40,16
617781,14455,40,16
617781,14621,40,16
617781,14958,40,16
617781,15020,40,16
617782,12,40,16
617782,21,40,16
617782,35,40,16
617782,46,40,16
617782,51,40,16
617782,54,40,16
617782,68,40,16
617782,113,40,16
617782,115,40,16
617782,146,40,16
617782,150,40,16
617782,152,40,16
617782,162,40,16
617782,225,40,16
617782,228,40,16
617782,230,40,16
617782,744,40,16
617782,2102,40,16
617782,2124,40,16
617782,2129,40,16
617782,2350,40,16
617782,4890,40,16
617782,5323,40,16
617782,6012,40,16
617782,6087,40,16
617782,6174,40,16
617782,6206,40,16
617782,6246,40,16
617782,6360,40,16
617782,6417,40,16
617782,6725,40,16
617782,7320,40,16
617782,7537,40,16
617782,8122,40,16
617782,8369,40,16
617782,8781,40,16
617782,8925,40,16
617782,9532,40,16
617782,9691,40,16
617782,10671,40,16
617782,10803,40,16
617782,11999,40,16
617782,12135,40,16
617782,12209,40,16
617782,12262,40,16
617782,13082,40,16
617782,13132,40,16
617782,13263,40,16
617782,13475,40,16
617782,13658,40,16
617782,13947,40,16
617782,14082,40,16
617782,14217,40,16
617782,14597,40,16
617782,14701,40,16
618160,6800,29,9
618161,10001,29,9
618168,13165,29,9
618374,10737,29,9
618405,12745,29,9
619013,7989,29,9
619018,5290,29,9
619032,12542,29,9
619033,6326,29,9
619035,4002,29,9
619035,4923,29,9
619045,12730,29,9
619054,8581,29,9
619619,2508,29,9
619621,5255,29,9
619623,4166,29,9
619623,5785,29,9
619623,6129,29,9
619644,14319,29,9
619655,16,29,9
619655,1347,29,9
619655,6846,29,9
619666,3490,29,9
619670,2245,29,9
619671,709,29,9
619707,6433,29,9
619711,14168,29,9
622214,316,40,16
622214,328,39,20
622214,343,40,16
622214,371,40,16
622214,3056,40,16
622214,3235,40,16
622214,3445,40,16
622214,3554,40,16
622214,3876,40,16
622214,3881,40,16
622214,4012,40,16
622214,5534,40,16
622214,7195,40,16
622214,7405,40,16
622214,7657,40,16
622214,8467,40,16
622214,9962,40,16
622214,10755,40,16
622214,13268,40,16
622269,11823,40,16
623524,1981,40,16
623524,7259,40,16
623524,13112,40,16
623524,14102,40,16
627430,2792,29,9
630011,9127,39,20
630153,2584,39,20
630153,2584,40,16
630243,2647,39,20
630244,6580,39,20
630254,5804,39,20
630256,6983,39,20
630264,9947,39,20
630267,2687,39,20
630327,2552,39,20
630341,7637,39,20
630383,9774,39,20
630398,10822,39,20
630430,2660,39,20
630434,2797,39,20
630436,9622,40,16
630438,9038,39,20
630507,2602,40,16
630508,2515,39,20
630535,2345,39,20
630535,10838,39,20
630550,8651,39,20
630552,2415,39,20
630552,2535,39,20
630623,2621,39,20
630961,2726,39,20
630986,5625,39,20
631075,2369,39,20
631096,2666,39,20
631105,4409,39,20
631110,2400,39,20
631123,2382,39,20
631186,2679,39,20
631196,14111,40,16
631264,2359,39,20
631320,11193,39,20
632080,6091,40,16
632082,5426,40,16
632131,1095,40,16
632186,4021,40,16
632247,5301,40,16
632275,14929,40,16
632282,3881,40,16
632305,5364,40,16
632317,1959,40,16
632321,5665,40,16
632324,6672,40,16
632362,10404,40,16
632364,9414,40,16
632437,2964,40,16
632456,6707,40,16
632477,14248,40,16
632482,967,40,16
632482,3981,40,16
632482,14636,40,16
632493,14699,40,16
632497,3752,40,16
632501,4145,40,16
632503,6554,40,16
632503,6942,40,16
632512,3180,40,16
632543,14469,40,16
632546,5876,40,16
632557,671,40,16
632557,5685,40,16
632564,6904,40,16
632564,9970,40,16
632570,337,40,16
632570,2214,40,16
632570,5024,40,16
632570,11507,40,16
632570,12410,40,16
632582,3724,40,16
632582,3997,40,16
632583,9485,40,16
632585,3004,40,16
632585,3361,40,16
632585,3474,40,16
632585,6896,40,16
632585,7318,40,16
632585,14722,40,16
632587,3243,40,16
632587,6080,40,16
632587,6562,40,16
632587,7501,40,16
632588,13408,40,16
632602,6807,40,16
632604,3346,40,16
632604,3614,40,16
632608,2996,40,16
632608,3159,40,16
632608,4127,40,16
632616,336,40,16
632621,8020,40,16
632626,3955,40,16
632626,14129,40,16
632638,5481,40,16
632642,5053,40,16
632647,9145,40,16
632647,9533,40,16
632653,2188,40,16
632658,4927,40,16
632660,5444,40,16
632660,9039,40,16
632669,12921,40,16
632674,3996,40,16
632675,12477,40,16
632675,12784,40,16
632682,6299,40,16
632691,11000,40,16
632695,6843,40,16
632695,10394,40,16
632699,776,40,16
632699,818,40,16
632699,6612,40,16
632699,11074,40,16
632700,3949,40,16
632700,14936,40,16
632701,3811,40,16
632702,11040,40,16
632703,314,40,16
632703,5796,40,16
632703,10328,40,16
632703,13039,40,16
632706,10610,39,20
632712,5869,40,16
632712,13535,40,16
632714,6699,40,16
632717,4701,40,16
632797,2187,40,16
632819,5875,40,16
632833,4906,40,16
632837,9214,39,20
632837,9214,40,16
632841,3003,40,16
632849,5277,40,16
632851,328,40,16
632852,3385,40,16
632852,8508,40,16
632871,3818,40,16
632878,4166,40,16
632892,9511,40,16
632893,494,40,16
632895,567,40,16
632895,3178,40,16
632895,9071,40,16
632903,2949,40,16
632915,5486,40,16
632915,7174,40,16
632915,11569,40,16
632917,2984,40,16
632932,3219,40,16
632945,4041,40,16
632956,5514,40,16
632956,7138,40,16
632956,8617,40,16
632957,6207,40,16
632957,7544,40,16
632957,10095,40,16
632969,10239,40,16
632975,6880,40,16
632975,9492,40,16
632975,14182,40,16
632997,9406,40,16
633018,13930,40,16
633027,4202,40,16
633027,6418,40,16
633027,8071,40,16
633027,9470,40,16
633029,164,40,16
633043,4177,40,16
633046,3725,40,16
633053,3987,40,16
633065,5429,40,16
633068,949,40,16
633068,971,40,16
633068,7266,40,16
633070,387,40,16
633070,469,40,16
633070,3328,40,16
633079,1830,40,16
633079,1867,40,16
633079,5692,40,16
633080,4622,40,16
633088,2172,40,16
633088,10869,40,16
633089,8633,40,16
633089,11809,40,16
633090,6120,40,16
633091,9332,40,16
633095,812,40,16
633095,8544,40,16
633098,852,40,16
633098,8525,40,16
633098,9564,40,16
633099,1009,40,16
633099,3566,40,16
633099,11314,40,16
633100,10905,40,16
633104,9768,40,16
633160,9954,39,20
633160,9954,40,16
633166,6751,40,16
633166,8199,40,16
633166,9791,40,16
633166,13079,40,16
633183,228,40,16
633208,3208,40,16
633222,1983,40,16
633223,3145,40,16
633226,14771,40,16
633229,7986,40,16
633243,6725,40,16
633243,14471,40,16
633276,986,40,16
633276,3436,40,16
633347,5475,40,16
633364,3355,40,16
633372,10306,40,16
633373,2867,40,16
633373,5267,40,16
633374,7267,40,16
633564,14151,40,16
633631,10181,40,16
633631,14185,40,16
633632,2969,40,16
633633,1667,40,16
633633,9336,40,16
633633,12885,40,16
633704,1860,40,16
633732,7043,40,16
633773,9362,40,16
633782,8386,40,16
633806,14995,40,16
633837,12760,40,16
633895,9402,39,20
633895,9402,40,16
634017,8718,40,16
634136,8775,40,16
634261,9551,39,20
634292,1768,40,16
634296,6462,40,16
634305,4228,40,16
634385,1720,40,16
634452,13605,40,16
634452,14766,40,16
634454,4282,40,16
637404,7444,39,20
637701,2788,39,20
637713,6987,39,20
637741,11332,40,16
637743,14591,40,16
637766,2359,39,20
637766,6553,39,20
637766,9342,40,16
637778,14095,40,16
637781,2399,39,20
637781,11100,40,16
637792,9366,39,20
637800,7916,40,16
637812,5368,40,16
637812,6558,39,20
637814,1720,40,16
637822,6733,40,16
637833,1595,40,16
637833,2687,39,20
637982,2726,39,20
638015,1803,40,16
638025,1120,40,16
638040,5062,39,20
638040,12760,39,20
638042,4444,40,16
638060,2043,40,16
638068,6776,39,20
638068,10130,39,20
638188,6508,40,16
638188,12125,40,16
638188,13284,40,16
638212,5128,39,20
638212,8072,39,20
638226,8138,39,20
638383,5570,39,20
638622,2632,39,20
638842,14196,40,16
639017,1062,40,16
639042,2697,40,16
639181,9322,40,16
639198,6320,40,16
639200,5049,39,20
639200,6713,40,16
639582,4305,40,16
639871,6609,39,20
639879,4236,40,16
640101,2886,40,16
640101,11569,40,16
640101,14722,40,16
640124,3435,40,16
640146,5342,40,16
640149,3723,40,16
640160,3268,40,16
640160,5444,40,16
640165,10328,40,16
640172,7005,40,16
640184,4088,40,16
640198,2141,40,16
640201,13506,40,16
640225,2194,40,16
640233,4643,40,16
640233,7093,40,16
640233,10527,40,16
640235,3288,40,16
640235,9133,40,16
640241,521,40,16
640241,4767,40,16
640241,10087,40,16
640241,10394,40,16
640241,12755,40,16
640241,13426,40,16
640243,14297,40,16
640258,10143,40,16
640259,3982,40,16
640259,4936,40,16
640259,10572,40,16
640259,12085,40,16
640270,5409,40,16
640270,9708,40,16
640270,14240,40,16
640273,5434,40,16
640273,7027,40,16
640273,8916,40,16
640273,11027,40,16
640278,3372,40,16
640278,4524,40,16
640278,14320,40,16
640282,4029,40,16
640282,4632,40,16
640282,6978,40,16
640282,10524,40,16
640282,11917,40,16
640285,1067,40,16
640288,3573,40,16
640301,13059,40,16
640308,10242,40,16
640308,11112,40,16
640311,1353,40,16
640311,14535,40,16
640315,4667,40,16
640324,622,40,16
640324,2219,40,16
640640,10094,40,16
640825,15062,40,16
641009,14450,40,16
641012,9053,40,16
641060,7184,40,16
641066,3859,40,16
641115,5836,40,16
641214,3193,40,16
641238,4017,40,16
641238,12322,40,16
641263,15007,40,16
641265,3016,40,16
641265,6171,40,16
641283,6100,40,16
641318,8597,40,16
641342,11983,40,16
641377,3243,40,16
641388,2187,40,16
641399,7034,40,16
641399,9661,40,16
641402,10298,40,16
641402,14276,40,16
641423,3981,40,16
641427,10860,40,16
641430,3462,40,16
641434,9072,39,20
641463,11803,40,16
641475,333,40,16
641477,4002,40,16
641511,8395,40,16
641522,1019,40,16
641522,2163,40,16
641522,3384,40,16
641522,8015,40,16
641533,6807,40,16
641535,6134,40,16
641536,3585,40,16
641536,6426,40,16
641543,4066,40,16
641543,12963,40,16
641544,9248,40,16
641544,12458,40,16
641549,10124,40,16
641556,3582,40,16
641562,9145,40,16
641562,12961,40,16
641568,3034,40,16
641576,3061,40,16
641577,8075,40,16
641583,4626,40,16
641584,4157,40,16
641589,5633,40,16
641589,5950,40,16
641592,1764,40,16
641594,420,40,16
641599,3242,40,16
641599,6207,40,16
641600,17,40,16
641600,4848,40,16
641600,12841,40,16
641603,3148,40,16
641605,2877,40,16
641605,7544,40,16
641605,8665,40,16
641609,12485,40,16
641612,10,40,16
641627,3530,40,16
641629,14991,40,16
641646,2260,40,16
641817,5486,40,16
641860,8179,40,16
641873,3938,40,16
641873,12147,40,16
641878,601,40,16
641878,3820,40,16
641878,4837,40,16
641878,12199,40,16
641884,880,40,16
641884,6985,40,16
641885,3013,40,16
641885,4008,40,16
641885,6788,40,16
641885,12671,40,16
641890,2226,40,16
641890,6230,40,16
641903,905,40,16
641903,3457,40,16
641903,12679,40,16
641906,3683,40,16
641922,3204,40,16
641923,14617,40,16
641926,6136,40,16
641928,14759,40,16
641930,7262,40,16
642119,4043,40,16
642148,10089,40,16
642905,7660,40,16
643293,4228,39,20
643312,6609,39,20
644380,5539,29,9
644384,1224,29,9
644672,1085,29,9
646035,9613,29,9
646088,1293,29,9
646155,8904,29,9
646169,1256,29,9
646169,7675,29,9
646226,13410,29,9
646280,4138,29,9
646298,9490,29,9
646317,559,29,9
646327,11863,29,9
646330,6100,29,9
646370,15035,29,9
646429,19,29,9
646507,1547,29,9
646514,8605,29,9
646869,3190,29,9
646966,6706,29,9
647597,2349,29,9
647671,4275,29,9
647863,10053,29,9
648053,8569,29,9
648298,1688,29,9
648304,14074,29,9
649752,5645,40,16
649835,11978,40,16
649965,6807,40,16
650004,2300,40,16
650004,9490,40,16
650009,562,40,16
650010,8440,40,16
650036,10825,40,16
650038,51,40,16
650277,671,40,16
650353,13826,40,16
650750,9263,39,20
650900,2632,39,20
650900,2632,40,16
650949,6444,39,20
651076,2580,39,20
651160,2542,39,20
651397,7637,39,20
651423,10130,39,20
651749,4981,40,16
309053,777,40,16
309906,5394,40,16
309938,3991,40,16
309971,7813,40,16
310039,3560,40,16
310055,5740,40,16
310135,3119,40,16
310299,7156,40,16
310835,10964,40,16
310963,3520,40,16
311083,553,40,16
311097,540,40,16
311161,7202,40,16
311163,3082,40,16
311199,10179,40,16
312152,7096,40,16
312185,961,40,16
312189,6167,40,16
314634,8098,40,16
315077,7175,40,16
315226,7446,40,16
315533,6048,40,16
315668,6964,40,16
315861,3722,40,16
316024,316,40,16
316163,9017,40,16
316368,317,40,16
316641,3462,40,16
316678,10312,40,16
316887,394,40,16
317350,5795,39,20
317397,3980,40,16
317450,3881,40,16
317820,6962,40,16
317836,5920,40,16
317868,9260,40,16
317915,5622,40,16
317959,6216,40,16
318037,449,40,16
318203,3928,40,16
318265,2460,39,20
318298,4005,40,16
318420,5678,40,16
318635,3614,40,16
318639,3858,40,16
318682,4003,40,16
318696,3859,40,16
318756,10913,39,20
318771,2669,39,20
318786,3556,40,16
319218,7330,40,16
319485,12934,40,16
319576,4012,40,16
319749,585,40,16
319847,7799,40,16
319857,12569,40,16
319868,3946,40,16
319898,9661,40,16
320062,11589,40,16
320450,3240,40,16
320711,2984,40,16
320728,3149,40,16
321254,3115,40,16
322074,3409,40,16
322095,3295,40,16
322296,7720,40,16
322368,3243,40,16
323098,4158,40,16
323171,8729,40,16
323310,7970,40,16
323466,4085,40,16
323501,11311,40,16
323795,4850,40,16
324189,7670,40,16
324301,4138,40,16
324383,6564,40,16
324446,4679,40,16
324619,9417,40,16
324934,2241,40,16
325169,6383,40,16
325484,12884,40,16
325927,5179,40,16
326043,6722,40,16
328782,140,40,16
329321,1990,40,16
329517,1705,40,16
329553,1730,40,16
329781,1663,40,16
330047,8028,40,16
330199,4275,40,16
330261,4329,40,16
330306,10911,40,16
330449,8476,40,16
330704,145,40,16
331753,7998,40,16
331907,4289,40,16
331910,4334,40,16
332948,5804,39,20
333717,4338,40,16
333736,3230,40,16
333804,11566,40,16
333890,9106,40,16
333909,10424,40,16
333949,7363,40,16
334273,3465,40,16
334373,12424,40,16
334564,6177,40,16
334566,8933,40,16
334810,1983,40,16
335813,4897,40,16
335915,8552,40,16
335942,4363,40,16
336228,8870,39,20
336472,1127,40,16
336637,11640,40,16
336714,4173,40,16
337190,3607,40,16
337240,6671,40,16
337255,11044,40,16
337722,11184,40,16
338542,6631,39,20
338611,11551,39,20
339028,11765,40,16
339060,5931,40,16
339216,8395,40,16
339398,3978,40,16
339707,10575,40,16
339906,7247,40,16
340112,3281,40,16
340171,5554,40,16
340457,8652,40,16
340758,4116,40,16
340830,3069,40,16
340834,3551,40,16
341036,4115,40,16
341042,4132,40,16
341170,5945,40,16
341572,9747,40,16
341622,10087,40,16
341628,2178,40,16
341747,2876,40,16
341784,10472,40,16
341976,6388,40,16
342033,5912,40,16
342782,10525,40,16
342979,8196,40,16
343262,502,40,16
343960,567,40,16
344160,10165,40,16
344191,6193,40,16
344223,8530,40,16
344261,532,40,16
344646,9575,40,16
345512,6431,40,16
345593,10540,40,16
345651,8392,40,16
345690,4587,40,16
345790,8468,40,16
346058,4818,40,16
346128,8972,40,16
346317,5581,40,16
346996,10889,40,16
347002,5139,40,16
347040,11314,40,16
347072,11396,40,16
347179,5204,40,16
347215,9678,40,16
348926,4819,40,16
349203,2877,40,16
349315,2349,29,9
349491,4050,40,16
349749,6484,29,9
350383,6142,40,16
352158,3736,40,16
352274,2016,40,16
352341,3696,40,16
352343,11882,40,16
352388,6778,40,16
352432,3540,40,16
352507,8056,40,16
352736,3826,40,16
352847,3773,40,16
352873,3869,40,16
353023,9393,40,16
353062,10787,40,16
353148,8615,40,16
353159,3405,40,16
354320,4816,40,16
354320,4852,40,16
354320,5312,40,16
354320,10094,40,16
354346,411,40,16
354346,1025,40,16
354346,3691,40,16
354346,3948,40,16
354346,4014,40,16
354346,5021,40,16
354346,6104,40,16
354346,6899,40,16
354346,7826,40,16
354346,8104,40,16
354346,10859,40,16
354346,11600,40,16
354346,11803,40,16
354347,2163,40,16
354347,3520,40,16
354347,3541,40,16
354347,3789,40,16
354347,6929,40,16
354347,10565,40,16
354347,10744,40,16
354347,11076,40,16
354347,11209,40,16
354347,11309,40,16
354347,11549,40,16
354347,11938,40,16
354348,2971,40,16
354348,3082,40,16
354348,3299,40,16
354348,3304,40,16
354348,3560,40,16
354348,3686,40,16
354348,3769,40,16
354348,3983,40,16
354348,3991,40,16
354348,6005,40,16
354349,3046,40,16
354349,3380,40,16
354404,8157,29,9
354466,4028,40,16
354593,10446,40,16
354594,6067,40,16
354595,1581,40,16
354596,11522,40,16
354635,8243,40,16
354637,6245,40,16
354678,7291,40,16
354678,12607,40,16
354680,1692,40,16
354680,6722,40,16
354717,8098,40,16
354720,8226,40,16
354754,3295,40,16
354754,3423,40,16
354754,6367,40,16
354756,12498,40,16
354783,3851,40,16
354785,966,40,16
354814,4489,40,16
354843,4757,40,16
354942,8948,40,16
354946,12530,40,16
354948,5222,40,16
355011,7184,40,16
355068,3101,40,16
355068,9393,40,16
355069,3928,40,16
355069,4161,40,16
355069,11188,40,16
355070,2316,39,20
355072,8900,40,16
355074,3775,40,16
355074,8000,40,16
355074,12699,40,16
355076,4789,40,16
355076,5217,40,16
355079,3703,40,16
355079,6554,40,16
